AppName,BroadcastReceiverOccurenceFrequency,ActivityOccurenceFrequency:,ServicesOccurenceFrequency:,TotalComponentFrequency: ,MostCommonTargetComponent: ,MostCommonSourceComponent: ,InternalOccurence:,ExternalOccurence,Permissions,NormalPerms,DangerousPerms,SignaturePerms,RiskRatePerPerms,androidApiCount,javaApiCount,totalApiCount,apiPerComponent,userActionCount,userActionPerComponent,StringOffset,Repacked
ghp0y8IhUuhi.csv,8,103,15,126,10,18,1,126,22,5,12,5,0.5454545454545454,44,26,70,0.5555555555555556,11,0.0873015873015873,False,True
GhPYl0ETQDUp.csv,1,24,8,33,5,6,2,31,14,7,4,7,0.2857142857142857,21,6,27,0.8181818181818182,12,0.36363636363636365,True,True
ghTnT1aQ0RGG.csv,0,0,0,0,1,1,0,0,1,0,0,0,0.0,1,1,2,inf,1,inf,False,True
ghyISlMI92Cq.csv,1,56,16,73,32,6,1,73,5,2,3,2,0.6,13,12,25,0.3424657534246575,11,0.1506849315068493,False,True
gi2rB649uVnh.csv,1,23,2,26,2,6,1,26,8,2,3,2,0.375,19,6,25,0.9615384615384616,13,0.5,True,True
Gi2x9ErKMidK.csv,0,1,0,1,1,1,0,0,4,2,2,2,0.5,1,1,2,2.0,1,1.0,False,True
GI3YhatbjBOH.csv,0,0,0,0,1,1,0,0,1,0,0,0,0.0,1,1,2,inf,1,inf,False,True
Gi4XTctSC0nV.csv,0,0,0,0,1,1,0,0,7,2,4,2,0.5714285714285714,1,1,2,inf,1,inf,False,True
GIBZMQybBKKx.csv,0,0,0,0,1,1,0,0,13,4,7,4,0.5384615384615384,1,1,2,inf,1,inf,True,True
gIcCsMW99cRl.csv,0,27,3,30,10,4,1,30,5,2,3,2,0.6,5,5,10,0.3333333333333333,4,0.13333333333333333,True,True
GJfoz5Jod7fJ.csv,3,29,30,62,26,8,4,58,5,2,3,2,0.6,16,8,24,0.3870967741935484,19,0.3064516129032258,False,True
GJiHA8ug2rej.csv,3,29,30,62,26,8,4,58,5,2,3,2,0.6,16,8,24,0.3870967741935484,19,0.3064516129032258,False,True
GjjM8Ll7k7Zm.csv,7,24,5,36,7,7,1,36,19,8,6,8,0.3157894736842105,12,7,19,0.5277777777777778,8,0.2222222222222222,True,True
gjkbfO03F8up.csv,0,5,0,5,1,1,1,5,2,2,0,2,0.0,2,2,4,0.8,2,0.4,False,True
gjmVQ5tN40tO.csv,2,162,1,165,16,10,65,100,19,5,7,5,0.3684210526315789,98,48,146,0.8848484848484849,14,0.08484848484848485,False,True
gJpNitRXObJY.csv,3,4,0,7,3,6,1,7,12,4,5,4,0.4166666666666667,5,5,10,1.4285714285714286,5,0.7142857142857143,True,True
GJpWtOTimRzK.csv,2,17,8,27,3,4,7,20,24,8,6,8,0.25,4,4,8,0.2962962962962963,10,0.37037037037037035,True,True
GJR8KrjjxUKz.csv,3,29,30,62,26,8,4,58,5,2,3,2,0.6,16,8,24,0.3870967741935484,19,0.3064516129032258,False,True
gJSuXyqv2J3t.csv,0,2,1,3,1,1,1,3,3,2,1,2,0.3333333333333333,1,1,2,0.6666666666666666,1,0.3333333333333333,False,True
GJVVonT2rPC9.csv,2,63,9,74,2,6,1,73,2,2,0,2,0.0,21,17,38,0.5135135135135135,20,0.2702702702702703,False,True
GJxvTa4eAt2B.csv,1,93,6,100,24,12,1,100,6,3,3,3,0.5,28,16,44,0.44,21,0.21,True,False
gkbC3CFwAFxr.csv,1,24,8,33,5,6,2,31,14,7,4,7,0.2857142857142857,21,6,27,0.8181818181818182,12,0.36363636363636365,True,True
gkFurGMwaDVk.csv,0,4,0,4,4,1,1,4,20,9,6,9,0.3,4,4,8,2.0,1,0.25,True,False
gkNUaQGUHBeT.csv,1,23,2,26,2,6,1,26,8,2,3,2,0.375,19,6,25,0.9615384615384616,13,0.5,True,True
gKNy0LbTkHZf.csv,3,29,30,62,26,8,4,58,5,2,3,2,0.6,16,8,24,0.3870967741935484,19,0.3064516129032258,False,True
GKQtpQ5xvmyI.csv,9,94,9,112,30,14,8,104,6,2,3,2,0.5,45,14,59,0.5267857142857143,18,0.16071428571428573,False,False
gkR1RMzgdoIR.csv,3,29,30,62,26,8,4,58,5,2,3,2,0.6,16,8,24,0.3870967741935484,19,0.3064516129032258,False,True
gKTYpWp4wQzu.csv,0,5,0,5,1,1,1,5,2,2,0,2,0.0,2,2,4,0.8,2,0.4,False,False
gKUI0Yowgrlc.csv,3,66,29,98,33,6,1,98,5,2,3,2,0.6,13,12,25,0.25510204081632654,11,0.11224489795918367,False,True
GKwMqa4hGvpn.csv,18,195,10,223,51,16,14,209,7,2,4,2,0.5714285714285714,25,11,36,0.16143497757847533,25,0.11210762331838565,False,True
Gl0XUJs6OxPu.csv,14,85,15,114,21,14,3,111,8,3,5,3,0.625,22,11,33,0.2894736842105263,19,0.16666666666666666,False,True
GL2xL3PF0RN7.csv,1,23,5,29,10,2,2,27,3,2,1,2,0.3333333333333333,9,12,21,0.7241379310344828,8,0.27586206896551724,False,True
GlfRh8xKJWCp.csv,1,23,2,26,2,6,1,26,8,2,3,2,0.375,19,6,25,0.9615384615384616,13,0.5,True,True
gllQcqvxvffm.csv,3,29,30,62,26,8,4,58,5,2,3,2,0.6,16,8,24,0.3870967741935484,19,0.3064516129032258,False,True
GlpfU10nyceg.csv,0,51,27,78,19,34,4,73,22,10,7,10,0.3181818181818182,34,37,71,0.9102564102564102,34,0.4358974358974359,False,False
GLPxRkBXUJep.csv,1,43,3,47,6,6,6,41,6,2,3,2,0.5,17,8,25,0.5319148936170213,7,0.14893617021276595,False,True
glRChogyA6PG.csv,0,13,0,13,5,4,1,13,8,3,3,3,0.375,13,12,25,1.9230769230769231,4,0.3076923076923077,True,True
gLsbi1ceGLtK.csv,4,44,30,78,11,12,1,78,3,3,0,3,0.0,12,12,24,0.3076923076923077,22,0.28205128205128205,False,True
GlzQBfNlOEXY.csv,2,12,7,21,5,8,1,21,7,2,3,2,0.42857142857142855,16,5,21,1.0,8,0.38095238095238093,True,True
GM4aZs6R5cIC.csv,2,43,0,45,4,6,1,44,2,2,0,2,0.0,19,6,25,0.5555555555555556,9,0.2,False,True
gM6GMnkiIzd4.csv,3,66,29,98,33,6,1,98,5,2,3,2,0.6,13,12,25,0.25510204081632654,11,0.11224489795918367,False,True
gMAVoaKfB7YD.csv,7,24,5,36,7,7,1,36,19,8,6,8,0.3157894736842105,12,7,19,0.5277777777777778,8,0.2222222222222222,True,True
gmdK63gdT6P2.csv,0,33,0,33,17,6,2,31,5,3,2,3,0.4,12,7,19,0.5757575757575758,6,0.18181818181818182,False,True
gmG33AnESbnF.csv,43,78,5,126,20,17,1,125,40,17,18,17,0.45,19,23,42,0.3333333333333333,18,0.14285714285714285,False,True
gMj0tuExHjVk.csv,0,65,1,66,20,12,1,66,5,2,3,2,0.6,20,11,31,0.4696969696969697,11,0.16666666666666666,False,True
GMJR2xPRKBqS.csv,0,15,0,15,4,5,1,15,9,3,5,3,0.5555555555555556,10,6,16,1.0666666666666667,5,0.3333333333333333,True,True
gMPEW7QmhHwJ.csv,11,119,40,170,23,12,1,170,11,5,4,5,0.36363636363636365,19,14,33,0.19411764705882353,24,0.1411764705882353,False,True
gmZ383NyKEKP.csv,0,28,7,35,6,9,1,35,8,3,4,3,0.5,30,16,46,1.3142857142857143,9,0.2571428571428571,True,False
Gn7y9lAjKXlA.csv,3,29,30,62,26,8,4,58,5,2,3,2,0.6,16,8,24,0.3870967741935484,19,0.3064516129032258,False,True
gN8K6h3TSuIh.csv,0,9,2,11,6,2,1,11,9,4,4,4,0.4444444444444444,3,2,5,0.45454545454545453,6,0.5454545454545454,True,True
GncXugSxBL84.csv,0,37,4,41,12,10,1,40,3,2,1,2,0.3333333333333333,11,8,19,0.4634146341463415,10,0.24390243902439024,False,True
GnGTtlua9isO.csv,3,66,29,98,33,6,1,98,5,2,3,2,0.6,13,12,25,0.25510204081632654,11,0.11224489795918367,False,True
GNiXaMp3M5Tm.csv,6,92,33,131,11,6,3,128,6,4,2,4,0.3333333333333333,21,17,38,0.2900763358778626,21,0.16030534351145037,False,False
GnrhoB6mmeMP.csv,0,3,0,3,3,3,1,3,19,8,6,8,0.3157894736842105,3,3,6,2.0,3,1.0,True,True
gnrm5XiB28Vu.csv,0,19,0,19,5,5,1,19,10,3,3,3,0.3,13,9,22,1.1578947368421053,5,0.2631578947368421,False,True
gNSu6GrSg4Pn.csv,1,56,6,63,10,12,1,63,4,2,2,2,0.5,19,12,31,0.49206349206349204,24,0.38095238095238093,False,True
GodarASnm7Qd.csv,0,1,0,1,1,1,0,0,6,2,3,2,0.5,1,1,2,2.0,1,1.0,True,True
GoGXWjOE8xod.csv,0,29,7,36,11,4,1,36,5,2,3,2,0.6,6,5,11,0.3055555555555556,7,0.19444444444444445,True,True
goniBrT25UjU.csv,0,37,4,41,12,10,1,40,3,2,1,2,0.3333333333333333,11,8,19,0.4634146341463415,10,0.24390243902439024,False,True
google.a.ads.y.csv,10,33,0,43,19,3,1,42,7,2,3,2,0.42857142857142855,10,7,17,0.3953488372093023,6,0.13953488372093023,False,False
GoQEuBrdNdJ9.csv,2,61,9,72,2,6,1,71,3,2,1,2,0.3333333333333333,21,17,38,0.5277777777777778,20,0.2777777777777778,False,False
GowHfts7UdKq.csv,0,29,10,39,6,6,7,32,8,2,3,2,0.375,11,6,17,0.4358974358974359,9,0.23076923076923078,False,False
gp97UVuicwMb.csv,1,23,0,24,2,6,1,23,3,2,1,2,0.3333333333333333,17,6,23,0.9583333333333334,6,0.25,False,False
GPGNpktgGgTH.csv,1,41,2,44,8,6,1,44,3,2,1,2,0.3333333333333333,19,6,25,0.5681818181818182,13,0.29545454545454547,False,True
GPRh9xF2aUl3.csv,2,26,2,30,18,3,1,30,7,2,4,2,0.5714285714285714,8,7,15,0.5,6,0.2,True,False
gprp6AUZH371.csv,1,57,1,59,10,6,6,53,6,2,4,2,0.6666666666666666,28,8,36,0.6101694915254238,13,0.22033898305084745,False,True
gPSYWQKzUfTz.csv,3,29,30,62,26,8,4,58,5,2,3,2,0.6,16,8,24,0.3870967741935484,19,0.3064516129032258,False,True
gPt6BAcbHF9t.csv,0,23,0,23,2,2,1,23,15,3,8,3,0.5333333333333333,6,4,10,0.43478260869565216,4,0.17391304347826086,False,False
GPVLlIzXIIjx.csv,3,66,29,98,33,6,1,98,5,2,3,2,0.6,13,12,25,0.25510204081632654,11,0.11224489795918367,False,True
GPZ3SsyfOJZc.csv,1,37,1,39,2,6,1,39,2,2,0,2,0.0,28,6,34,0.8717948717948718,14,0.358974358974359,False,True
Gq2oYuijDkRh.csv,1,5,6,12,4,3,1,11,25,8,13,8,0.52,6,6,12,1.0,6,0.5,True,True
Gqb2oNrWfqDV.csv,3,29,30,62,26,8,4,58,5,2,3,2,0.6,16,8,24,0.3870967741935484,19,0.3064516129032258,False,True
gQE0eYDGWvzI.csv,1,56,16,73,32,6,1,73,5,2,3,2,0.6,13,12,25,0.3424657534246575,11,0.1506849315068493,False,True
gqHTVrFw2cbf.csv,5,34,27,66,11,6,1,66,8,4,3,4,0.375,12,6,18,0.2727272727272727,18,0.2727272727272727,False,False
GQHWRWKcGkSa.csv,0,5,0,5,2,1,1,5,3,2,1,2,0.3333333333333333,2,2,4,0.8,2,0.4,False,False
gqQUj5O4ClxR.csv,0,27,3,30,10,4,1,30,5,2,3,2,0.6,5,5,10,0.3333333333333333,4,0.13333333333333333,True,True
gqstJuwFSSz0.csv,4,12,24,40,11,6,1,40,3,2,1,2,0.3333333333333333,12,6,18,0.45,18,0.45,False,True
gQWHM9ybXBoo.csv,0,27,3,30,10,4,1,30,5,2,3,2,0.6,5,5,10,0.3333333333333333,4,0.13333333333333333,True,True
GR3IMrSuN9Xf.csv,24,41,3,68,4,15,17,51,3,2,1,2,0.3333333333333333,24,23,47,0.6911764705882353,23,0.3382352941176471,False,True
GRDbUhXZdUPJ.csv,0,1,0,1,1,1,0,0,12,3,7,3,0.5833333333333334,1,1,2,2.0,1,1.0,True,False
gRfePJBngmhk.csv,0,33,0,33,17,6,2,31,5,3,2,3,0.4,12,7,19,0.5757575757575758,6,0.18181818181818182,False,True
GRjlUb8dveUs.csv,1,36,1,38,3,6,1,38,4,3,1,3,0.25,28,6,34,0.8947368421052632,14,0.3684210526315789,False,False
gRMSC6TIL08F.csv,1,54,6,61,9,12,1,61,16,6,10,6,0.625,19,12,31,0.5081967213114754,22,0.36065573770491804,False,False
GrQAnpsGvuX6.csv,3,29,30,62,26,8,4,58,5,2,3,2,0.6,16,8,24,0.3870967741935484,19,0.3064516129032258,False,True
gRqXJXjhICaL.csv,0,38,4,42,12,10,1,41,3,2,1,2,0.3333333333333333,11,8,19,0.4523809523809524,10,0.23809523809523808,False,True
GrTIjMKFYCuU.csv,0,19,0,19,5,5,1,19,10,3,3,3,0.3,13,9,22,1.1578947368421053,5,0.2631578947368421,False,True
GrXjKi5JhNMO.csv,5,58,30,93,11,6,1,92,7,4,3,4,0.42857142857142855,28,10,38,0.40860215053763443,18,0.1935483870967742,False,False
gs9hxwRNmmRZ.csv,7,24,5,36,7,7,1,36,19,8,6,8,0.3157894736842105,12,7,19,0.5277777777777778,8,0.2222222222222222,True,True
GsdcL9JMpRo4.csv,4,86,21,111,16,17,1,111,17,13,3,13,0.17647058823529413,21,54,75,0.6756756756756757,20,0.18018018018018017,False,True
GsdJNosG1zti.csv,0,10,1,11,4,2,1,11,4,2,2,2,0.5,3,3,6,0.5454545454545454,3,0.2727272727272727,False,False
gSeA9mLNXlZP.csv,0,4,5,9,3,3,1,9,10,3,5,3,0.5,9,5,14,1.5555555555555556,5,0.5555555555555556,True,True
gsEFhBHpgRQ4.csv,5,37,24,66,11,6,1,66,7,2,4,2,0.5714285714285714,17,9,26,0.3939393939393939,18,0.2727272727272727,False,False
GShTxab4xgQA.csv,4,42,8,54,5,6,1,54,8,3,4,3,0.5,28,6,34,0.6296296296296297,14,0.25925925925925924,False,True
GsJ7cycRjsmT.csv,3,66,29,98,33,6,1,98,5,2,3,2,0.6,13,12,25,0.25510204081632654,11,0.11224489795918367,False,True
gsMEPlX5eCcg.csv,0,6,0,6,2,2,1,6,5,3,2,3,0.4,2,2,4,0.6666666666666666,2,0.3333333333333333,False,False
GsNT7nYuJrVg.csv,0,3,0,3,3,3,1,3,1,1,0,1,0.0,3,3,6,2.0,3,1.0,False,True
GsS8SXizJQft.csv,3,29,30,62,26,8,4,58,5,2,3,2,0.6,16,8,24,0.3870967741935484,19,0.3064516129032258,False,True
GSt8PcNQau7w.csv,0,10,0,10,4,5,1,10,6,2,3,2,0.5,8,4,12,1.2,4,0.4,True,True
GsToQJH079QU.csv,5,1,12,18,5,3,2,16,15,5,7,5,0.4666666666666667,7,7,14,0.7777777777777778,8,0.4444444444444444,True,True
GsxzOH42gWZe.csv,1,68,6,75,11,12,1,75,16,6,10,6,0.625,28,14,42,0.56,22,0.29333333333333333,False,True
gt2LWoCIHvid.csv,3,126,0,129,46,14,1,128,7,3,4,3,0.5714285714285714,37,14,51,0.3953488372093023,16,0.12403100775193798,False,False
gTbMgqNbK7Gl.csv,24,41,3,68,4,15,17,51,3,2,1,2,0.3333333333333333,24,23,47,0.6911764705882353,23,0.3382352941176471,False,True
GtClsNqwClB4.csv,0,24,0,24,7,4,2,22,7,3,3,3,0.42857142857142855,13,7,20,0.8333333333333334,5,0.20833333333333334,True,True
GTFLCVJGlnbY.csv,0,3,7,10,3,2,1,10,9,2,6,2,0.6666666666666666,3,2,5,0.5,3,0.3,False,True
gTjkJgGzzEVB.csv,5,79,36,120,11,6,2,118,4,2,2,2,0.5,19,17,36,0.3,21,0.175,False,True
gTkgpC9LAbHS.csv,8,113,42,163,11,10,1,162,9,2,4,2,0.4444444444444444,28,17,45,0.27607361963190186,24,0.147239263803681,False,True
GTmMQXxJTaBb.csv,8,106,29,143,11,12,6,137,9,3,3,3,0.3333333333333333,28,17,45,0.3146853146853147,35,0.24475524475524477,False,True
GtSHbAwUAWXp.csv,0,0,0,0,1,1,0,0,7,2,4,2,0.5714285714285714,1,1,2,inf,1,inf,False,False
Gu5pj7XxVHYT.csv,1,23,2,26,2,6,1,26,8,2,3,2,0.375,19,6,25,0.9615384615384616,13,0.5,True,False
guCIMtIX60Dp.csv,3,29,30,62,26,8,4,58,5,2,3,2,0.6,16,8,24,0.3870967741935484,19,0.3064516129032258,False,True
Guj4WbMAd4tT.csv,3,29,30,62,26,8,4,58,5,2,3,2,0.6,16,8,24,0.3870967741935484,19,0.3064516129032258,False,True
GuOEhw9l4t6d.csv,6,96,18,120,25,14,1,120,9,2,5,2,0.5555555555555556,21,23,44,0.36666666666666664,16,0.13333333333333333,False,False
gUwRxB13gila.csv,0,7,4,11,2,2,1,10,5,2,2,2,0.4,5,3,8,0.7272727272727273,5,0.45454545454545453,False,False
guWS0sFwKmnA.csv,1,1,4,6,1,3,1,6,10,3,5,3,0.5,4,4,8,1.3333333333333333,4,0.6666666666666666,True,True
GUYMSNLBJzFG.csv,0,53,7,60,28,7,1,60,4,2,2,2,0.5,11,7,18,0.3,8,0.13333333333333333,True,True
gUZeQGPOFAPw.csv,0,8,0,8,3,4,1,8,3,2,1,2,0.3333333333333333,3,4,7,0.875,4,0.5,True,True
gV0oqltN2AA5.csv,0,10,0,10,2,8,1,10,9,2,2,2,0.2222222222222222,10,8,18,1.8,8,0.8,False,True
GV5Z5VliDCdi.csv,0,5,0,5,2,1,1,4,8,3,4,3,0.5,2,2,4,0.8,2,0.4,True,True
GV77wqMswvNX.csv,0,4,2,6,1,2,1,5,3,2,0,2,0.0,2,2,4,0.6666666666666666,2,0.3333333333333333,False,False
Gv9NdgW2JwfQ.csv,3,29,30,62,26,8,4,58,5,2,3,2,0.6,16,8,24,0.3870967741935484,19,0.3064516129032258,False,True
gva5bI1Js5K5.csv,0,2,1,3,1,1,1,3,1,0,0,0,0.0,1,1,2,0.6666666666666666,1,0.3333333333333333,False,True
GVaJyyh8ru3t.csv,0,4,5,9,3,3,1,9,10,3,5,3,0.5,9,5,14,1.5555555555555556,5,0.5555555555555556,True,True
GVAryFvozwCZ.csv,0,2,0,2,1,2,1,2,14,7,6,7,0.42857142857142855,2,2,4,2.0,2,1.0,False,False
gvk9u5tIv8EZ.csv,1,41,2,44,3,6,1,44,25,11,13,11,0.52,19,11,30,0.6818181818181818,13,0.29545454545454547,False,False
gvKR1kSysoXr.csv,0,0,9,9,3,3,2,7,12,6,4,6,0.3333333333333333,5,3,8,0.8888888888888888,4,0.4444444444444444,True,True
GvlQG6DXBl2S.csv,0,94,17,111,28,8,44,67,19,5,10,5,0.5263157894736842,89,63,152,1.3693693693693694,8,0.07207207207207207,True,True
gvNtPcO0wRyG.csv,2,18,18,38,4,3,1,38,7,2,3,2,0.42857142857142855,7,5,12,0.3157894736842105,6,0.15789473684210525,False,True
GVwCtV8JKGUg.csv,8,116,42,166,11,10,1,165,12,2,7,2,0.5833333333333334,28,18,46,0.27710843373493976,24,0.14457831325301204,False,True
gVwwk7nkRolv.csv,1,39,0,40,10,10,1,40,3,2,1,2,0.3333333333333333,19,13,32,0.8,13,0.325,False,True
GW0TMcoJ73XZ.csv,1,33,1,35,1,6,1,35,1,0,0,0,0.0,28,6,34,0.9714285714285714,14,0.4,False,True
gWHvfcb20R1X.csv,2,61,9,72,2,6,1,72,2,2,0,2,0.0,21,17,38,0.5277777777777778,20,0.2777777777777778,False,False
GWoBV4Y6Kh9y.csv,0,10,0,10,4,5,1,10,6,2,3,2,0.5,8,4,12,1.2,4,0.4,True,False
GwPbdsXPg5tx.csv,0,19,0,19,5,5,1,19,10,3,3,3,0.3,13,9,22,1.1578947368421053,5,0.2631578947368421,False,True
GWtQZhoC1c1H.csv,1,46,5,52,4,6,3,49,5,2,2,2,0.4,28,10,38,0.7307692307692307,13,0.25,False,False
gwvz0fQuLsHC.csv,0,1,0,1,1,1,0,0,8,3,4,3,0.5,1,1,2,2.0,1,1.0,True,True
GWWeYAHdQJWI.csv,0,19,0,19,5,5,1,19,10,3,3,3,0.3,13,9,22,1.1578947368421053,5,0.2631578947368421,False,True
gX3cYW57eNL8.csv,3,29,30,62,26,8,4,58,5,2,3,2,0.6,16,8,24,0.3870967741935484,19,0.3064516129032258,False,True
gxa2cyUzNBPg.csv,5,25,9,39,12,7,1,38,18,7,8,7,0.4444444444444444,9,7,16,0.41025641025641024,8,0.20512820512820512,True,True
gXLvgJ4ZH0bp.csv,1,56,6,63,10,12,1,63,4,2,2,2,0.5,19,12,31,0.49206349206349204,24,0.38095238095238093,False,True
gXmcBXKbVSDi.csv,1,68,9,78,7,7,8,70,8,4,0,4,0.0,28,14,42,0.5384615384615384,10,0.1282051282051282,False,True
GxMnVjpSMW5T.csv,0,5,0,5,4,2,1,5,1,0,0,0,0.0,3,3,6,1.2,3,0.6,False,True
Gxo3Fo9MWm1s.csv,2,15,4,21,2,4,1,21,6,2,3,2,0.5,4,4,8,0.38095238095238093,4,0.19047619047619047,True,False
GxQ3xvD6pSw4.csv,0,10,0,10,2,8,1,10,9,2,2,2,0.2222222222222222,10,8,18,1.8,8,0.8,False,True
gY93hM8uDdNj.csv,0,2,0,2,1,1,1,2,7,2,5,2,0.7142857142857143,1,1,2,1.0,1,0.5,False,True
gYEx8hb6NfCq.csv,9,128,0,137,27,56,48,89,11,5,6,5,0.5454545454545454,52,51,103,0.7518248175182481,52,0.3795620437956204,False,False
GYFsCDOyF89t.csv,2,60,18,80,5,6,1,80,9,3,4,3,0.4444444444444444,21,17,38,0.475,23,0.2875,False,False
gygGvdLnTuVM.csv,2,13,8,23,1,3,1,23,6,2,3,2,0.5,7,6,13,0.5652173913043478,7,0.30434782608695654,True,True
gYNpPKqSwFaJ.csv,0,9,9,18,5,9,9,9,4,2,1,2,0.25,9,9,18,1.0,9,0.5,False,False
GyoqvaEGtk1S.csv,2,12,8,22,5,4,1,22,8,2,4,2,0.5,11,5,16,0.7272727272727273,6,0.2727272727272727,True,True
gYrFqeGA38TT.csv,1,32,4,37,3,6,1,37,3,2,1,2,0.3333333333333333,19,6,25,0.6756756756756757,13,0.35135135135135137,False,False
GytW1peDYQoK.csv,0,5,2,7,4,2,1,7,10,5,4,5,0.4,3,2,5,0.7142857142857143,7,1.0,True,True
GyXkPEvlGie4.csv,0,0,9,9,3,3,2,7,12,6,4,6,0.3333333333333333,5,3,8,0.8888888888888888,4,0.4444444444444444,True,True
GyZ95k2FMKF8.csv,0,9,0,9,5,4,1,9,6,2,3,2,0.5,5,4,9,1.0,4,0.4444444444444444,True,False
gYZsUHMu5bkE.csv,0,24,0,24,7,4,2,22,7,3,3,3,0.42857142857142855,13,7,20,0.8333333333333334,5,0.20833333333333334,True,False
gz4cbTMGRGT0.csv,3,29,30,62,26,8,4,58,5,2,3,2,0.6,16,8,24,0.3870967741935484,19,0.3064516129032258,False,True
gzhdPqRMuy3j.csv,2,28,0,30,2,6,1,30,7,2,2,2,0.2857142857142857,21,6,27,0.9,12,0.4,False,True
gZhsG5XKDWZY.csv,3,78,16,97,13,6,7,90,15,5,7,5,0.4666666666666667,28,9,37,0.38144329896907214,14,0.14432989690721648,False,False
GZj56yhSgu0r.csv,0,0,2,2,2,1,1,2,1,0,0,0,0.0,2,1,3,1.5,1,0.5,True,True
GzLpzPGJNRsr.csv,2,60,9,71,2,6,1,70,1,1,0,1,0.0,21,17,38,0.5352112676056338,20,0.28169014084507044,False,True
GzmB3FfRYXAv.csv,24,43,4,71,3,15,16,55,3,2,1,2,0.3333333333333333,28,23,51,0.7183098591549296,23,0.323943661971831,False,True
gzncdMTeV2X2.csv,1,22,0,23,1,6,1,23,1,0,0,0,0.0,19,6,25,1.0869565217391304,13,0.5652173913043478,False,False
gzpE3SXUk969.csv,0,32,0,32,9,4,2,30,11,5,5,5,0.45454545454545453,14,9,23,0.71875,10,0.3125,True,True
Gzt1oG9XixN3.csv,10,68,37,115,11,29,1,115,3,3,0,3,0.0,44,22,66,0.5739130434782609,28,0.24347826086956523,False,True
GZwDqibGUgLh.csv,1,56,16,73,32,6,1,73,5,2,3,2,0.6,13,12,25,0.3424657534246575,11,0.1506849315068493,False,True
GZwvOQbM60Ez.csv,3,66,29,98,33,6,1,98,5,2,3,2,0.6,13,12,25,0.25510204081632654,11,0.11224489795918367,False,True
h0bgXi7WzNiT.csv,1,56,6,63,10,12,1,63,4,2,2,2,0.5,19,12,31,0.49206349206349204,24,0.38095238095238093,False,True
h0k6dCmj30aj.csv,2,29,2,33,7,6,1,33,16,4,8,4,0.5,21,6,27,0.8181818181818182,12,0.36363636363636365,True,True
h0l2p6ZcFlDY.csv,1,60,1,62,4,6,1,62,2,2,0,2,0.0,28,25,53,0.8548387096774194,14,0.22580645161290322,False,False
h0wkud2sVp2j.csv,3,29,30,62,26,8,4,58,5,2,3,2,0.6,16,8,24,0.3870967741935484,19,0.3064516129032258,False,True
h1YQAj9NkIYk.csv,3,29,30,62,26,8,4,58,5,2,3,2,0.6,16,8,24,0.3870967741935484,19,0.3064516129032258,False,True
h275bSK1NqhP.csv,3,29,30,62,26,8,4,58,5,2,3,2,0.6,16,8,24,0.3870967741935484,19,0.3064516129032258,False,True
h2beptB15ynS.csv,3,29,30,62,26,8,4,58,5,2,3,2,0.6,16,8,24,0.3870967741935484,19,0.3064516129032258,False,True
H2bV4Tfpitq6.csv,0,27,3,30,10,4,1,30,5,2,3,2,0.6,5,5,10,0.3333333333333333,4,0.13333333333333333,True,True
h2eC2Oc5huei.csv,2,10,13,25,8,5,1,25,2,2,0,2,0.0,10,6,16,0.64,7,0.28,False,True
h2ioZUBPSNWm.csv,1,56,16,73,32,6,1,73,5,2,3,2,0.6,13,12,25,0.3424657534246575,11,0.1506849315068493,False,True
H2IRW2gvDK7Z.csv,4,13,27,44,11,6,1,44,3,2,0,2,0.0,12,6,18,0.4090909090909091,18,0.4090909090909091,False,False
H2mAWMEM69m8.csv,0,0,7,7,5,3,2,5,11,4,4,4,0.36363636363636365,3,3,6,0.8571428571428571,5,0.7142857142857143,True,False
h2npijI094Ye.csv,0,22,0,22,2,2,1,22,11,2,6,2,0.5454545454545454,6,4,10,0.45454545454545453,4,0.18181818181818182,False,True
h2sou71uS82h.csv,5,1,12,18,5,3,2,16,15,5,7,5,0.4666666666666667,7,7,14,0.7777777777777778,8,0.4444444444444444,True,True
H2T3u9UIfrM9.csv,1,45,1,47,3,6,1,47,2,2,0,2,0.0,28,10,38,0.8085106382978723,14,0.2978723404255319,False,True
H2V3RHme8wVh.csv,0,27,3,30,10,4,1,30,5,2,3,2,0.6,5,5,10,0.3333333333333333,4,0.13333333333333333,True,True
H2xJjIkarftJ.csv,5,75,18,98,22,7,10,88,19,6,12,6,0.631578947368421,17,11,28,0.2857142857142857,8,0.08163265306122448,False,True
H2ZkPzon3rH8.csv,3,29,30,62,26,8,4,58,5,2,3,2,0.6,16,8,24,0.3870967741935484,19,0.3064516129032258,False,True
h2ZSb6Jcr85V.csv,1,74,6,81,13,32,7,74,26,9,6,9,0.23076923076923078,32,32,64,0.7901234567901234,32,0.3950617283950617,True,True
h3AHRLzWieRk.csv,4,12,24,40,11,6,1,40,3,2,1,2,0.3333333333333333,12,6,18,0.45,18,0.45,False,True
h3blFsESNCFt.csv,1,55,6,62,10,12,1,62,4,2,2,2,0.5,19,12,31,0.5,24,0.3870967741935484,False,True
H3czpOxjOKx0.csv,0,23,0,23,8,6,1,23,7,2,4,2,0.5714285714285714,23,15,38,1.6521739130434783,4,0.17391304347826086,True,False
h3g1L8kcoj4W.csv,0,0,0,0,1,1,0,0,4,2,2,2,0.5,1,1,2,inf,1,inf,False,False
h3x41jldXB9A.csv,3,29,30,62,26,8,4,58,5,2,3,2,0.6,16,8,24,0.3870967741935484,19,0.3064516129032258,False,True
